S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1021,2017-07-03,278,56263.00,23379371.00,421.00,412.00,415.00
1022,2017-07-02,96,17291.00,7272951.00,426.00,418.00,420.00
1023,2017-06-28,113,25500.00,10828344.00,427.00,422.00,424.00
1024,2017-06-27,144,37139.00,15811838.00,430.00,424.00,424.00
1025,2017-06-25,113,28842.00,12376766.00,434.00,427.00,427.00
1026,2017-06-22,131,24475.00,10477786.00,432.00,425.00,425.00
1027,2017-06-21,150,32338.00,13879404.00,435.00,425.00,425.00
1028,2017-06-20,135,25219.00,10847655.00,440.00,426.00,431.00
1029,2017-06-19,85,10177.00,4414329.00,440.00,427.00,433.00
1030,2017-06-18,85,16272.00,7161140.00,448.00,437.00,440.00
1031,2017-06-15,83,12239.00,5472904.00,455.00,441.00,444.00
1032,2017-06-14,91,22046.00,9776969.00,449.00,440.00,443.00
1033,2017-06-13,114,20989.00,9245459.00,445.00,436.00,441.00
1034,2017-06-12,89,23250.00,10270841.00,450.00,435.00,442.00
1035,2017-06-11,123,19629.00,8740537.00,450.00,440.00,443.00
1036,2017-06-08,71,10451.00,4748069.00,457.00,449.00,453.00
1037,2017-06-07,121,25396.00,11753242.00,473.00,456.00,458.00
1038,2017-06-06,155,36744.00,16919194.00,464.00,456.00,464.00
1039,2017-06-05,158,55375.00,24807712.00,455.00,445.00,455.00
1040,2017-06-04,114,23882.00,10725089.00,452.00,446.00,451.00
1041,2017-06-01,105,22966.00,10389596.00,458.00,450.00,452.00
1042,2017-05-31,126,30025.00,13343348.00,455.00,440.00,450.00
1043,2017-05-30,134,23797.00,10561334.00,453.00,440.00,444.00
1044,2017-05-28,124,28501.00,12865979.00,457.00,450.00,451.00
1045,2017-05-24,66,19680.00,9007186.00,460.00,455.00,458.00
1046,2017-05-23,86,17686.00,8109887.00,465.00,451.00,459.00
1047,2017-05-22,71,16719.00,7590154.00,460.00,451.00,452.00
1048,2017-05-21,79,17366.00,7989686.00,468.00,455.00,456.00
1049,2017-05-18,84,23822.00,10999573.00,465.00,460.00,465.00
1050,2017-05-17,103,27082.00,12505490.00,470.00,459.00,461.00
1051,2017-05-16,91,28031.00,12955420.00,465.00,461.00,461.00
1052,2017-05-15,77,38099.00,17516176.00,474.00,456.00,461.00
1053,2017-05-11,104,44973.00,20745410.00,465.00,460.00,465.00
1054,2017-05-09,92,22112.00,10189839.00,466.00,456.00,462.00
1055,2017-05-08,76,12400.00,5735854.00,468.00,451.00,460.00
1056,2017-05-07,85,18238.00,8399364.00,465.00,457.00,460.00
1057,2017-05-04,109,20701.00,9641711.00,475.00,460.00,464.00
1058,2017-05-03,135,31441.00,14825123.00,482.00,465.00,470.00
1059,2017-05-02,81,13543.00,6353034.00,479.00,461.00,466.00
1060,2017-04-30,93,15070.00,7139236.00,490.00,468.00,474.00
1061,2017-04-27,110,26564.00,12638397.00,480.00,470.00,477.00
1062,2017-04-26,84,16731.00,8097417.00,489.00,480.00,481.00
1063,2017-04-25,161,35169.00,16936029.00,487.00,480.00,484.00
1064,2017-04-24,188,31185.00,15192134.00,498.00,480.00,485.00
1065,2017-04-23,252,69138.00,34016375.00,507.00,485.00,489.00
1066,2017-04-20,219,89029.00,42450690.00,499.00,468.00,477.00
1067,2017-04-19,248,88741.00,40956094.00,472.00,455.00,472.00
1068,2017-04-18,299,156152.00,71117144.00,470.00,450.00,458.00
1069,2017-04-16,143,36674.00,17404285.00,483.00,463.00,474.00
1070,2017-04-13,206,56961.00,27159029.00,489.00,471.00,476.00
1071,2017-04-12,194,47419.00,23581979.00,510.00,480.00,480.00
1072,2017-04-11,223,60139.00,29697749.00,508.00,482.00,492.00
1073,2017-04-10,239,101435.00,48812701.00,487.00,474.00,482.00
1074,2017-04-09,188,56487.00,27430414.00,504.00,478.00,480.00
1075,2017-04-06,205,43141.00,21273432.00,510.00,486.00,493.00
1076,2017-04-04,322,61848.00,30948769.00,511.00,490.00,500.00
1077,2017-04-03,407,135845.00,69165166.00,511.00,474.00,506.00
1078,2017-03-30,1082,399541.00,225572833.00,575.00,557.00,574.00
1079,2017-03-29,744,170876.00,96761482.00,579.00,558.00,560.00
1080,2017-03-28,446,134446.00,75872252.00,577.00,555.00,565.00
1081,2017-03-26,504,114862.00,63696453.00,561.00,545.00,555.00
1082,2017-03-23,555,92572.00,50782803.00,556.00,535.00,546.00
1083,2017-03-22,571,133347.00,72305061.00,561.00,520.00,545.00
1084,2017-03-21,305,81591.00,40578580.00,512.00,489.00,512.00
1085,2017-03-20,206,64935.00,31622082.00,493.00,476.00,490.00
1086,2017-03-19,176,38078.00,18208701.00,483.00,475.00,480.00
1087,2017-03-16,158,26979.00,12836669.00,479.00,475.00,477.00
1088,2017-03-15,168,39640.00,18775218.00,481.00,468.00,477.00
1089,2017-03-14,189,43721.00,20734947.00,480.00,465.00,472.00
1090,2017-03-13,89,17416.00,8207521.00,479.00,469.00,470.00
1091,2017-03-09,71,12255.00,5816954.00,478.00,470.00,473.00
1092,2017-03-07,97,16252.00,7632828.00,476.00,468.00,470.00
1093,2017-03-06,119,19660.00,9424861.00,488.00,472.00,476.00
1094,2017-03-05,101,24087.00,11310376.00,475.00,464.00,475.00
1095,2017-03-02,113,17397.00,8105806.00,470.00,461.00,461.00
1096,2017-03-01,58,9841.00,4510887.00,465.00,451.00,465.00
1097,2017-02-28,100,13798.00,6300157.00,464.00,450.00,459.00
1098,2017-02-26,59,5694.00,2669010.00,472.00,466.00,466.00
1099,2017-02-23,74,10983.00,5105814.00,475.00,458.00,470.00
1100,2017-02-22,97,14972.00,7052888.00,476.00,465.00,471.00
1101,2017-02-21,167,25647.00,12265757.00,492.00,465.00,477.00
1102,2017-02-20,239,37421.00,18156455.00,497.00,474.00,474.00
1103,2017-02-19,199,39293.00,18643808.00,485.00,464.00,478.00
1104,2017-02-16,262,40171.00,18984935.00,478.00,462.00,473.00
1105,2017-02-15,177,28080.00,12897150.00,469.00,452.00,468.00
1106,2017-02-14,159,25590.00,11514352.00,455.00,436.00,451.00
1107,2017-02-13,253,50261.00,21810627.00,452.00,424.00,450.00
1108,2017-02-12,229,36123.00,15982115.00,455.00,432.00,442.00
1109,2017-02-09,236,40210.00,18351511.00,465.00,450.00,453.00
1110,2017-02-08,190,24652.00,11398130.00,474.00,457.00,463.00
1111,2017-02-07,91,14526.00,6870071.00,480.00,467.00,474.00
1112,2017-02-06,83,11686.00,5540339.00,485.00,470.00,476.00
1113,2017-02-05,131,14956.00,7188304.00,490.00,475.00,483.00
1114,2017-02-02,280,50297.00,24758370.00,513.00,483.00,483.00
1115,2017-02-01,219,41563.00,19743211.00,490.00,460.00,485.00
1116,2017-01-31,186,42226.00,19050213.00,470.00,433.00,461.00
1117,2017-01-30,254,43025.00,19852026.00,485.00,455.00,460.00
1118,2017-01-26,248,35458.00,17112388.00,495.00,474.00,481.00
1119,2017-01-25,120,17392.00,8686014.00,506.00,491.00,499.00
1120,2017-01-24,111,16330.00,8350560.00,520.00,508.00,508.00
1121,2017-01-23,65,10188.00,5267389.00,527.00,514.00,520.00
1122,2017-01-22,67,12691.00,6612606.00,525.00,518.00,523.00
1123,2017-01-19,43,9345.00,4917312.00,531.00,522.00,522.00
1124,2017-01-18,54,9710.00,5133832.00,535.00,526.00,526.00
1125,2017-01-17,44,10769.00,5632408.00,533.00,519.00,528.00
1126,2017-01-16,55,9698.00,5132175.00,536.00,525.00,525.00
1127,2017-01-15,32,3928.00,2107794.00,541.00,534.00,534.00
1128,2017-01-12,36,4682.00,2527110.00,542.00,536.00,539.00
1129,2017-01-11,52,10416.00,5620718.00,548.00,535.00,535.00
1130,2017-01-10,41,8453.00,4540698.00,540.00,530.00,538.00
1131,2017-01-09,57,9052.00,4776171.00,534.00,522.00,527.00
1132,2017-01-08,84,15913.00,8377198.00,530.00,523.00,526.00
1133,2017-01-05,72,15085.00,8002878.00,540.00,528.00,532.00
1134,2017-01-04,57,7547.00,4031019.00,538.00,528.00,535.00
1135,2017-01-03,94,13740.00,7438829.00,550.00,528.00,536.00
1136,2017-01-02,115,20555.00,11087646.00,554.00,530.00,547.00
1137,2017-01-01,88,13281.00,7095283.00,540.00,525.00,528.00
1138,2016-12-29,112,15808.00,8359709.00,535.00,520.00,520.00
1139,2016-12-28,60,7931.00,4096894.00,524.00,509.00,522.00
1140,2016-12-27,104,16852.00,8542679.00,518.00,498.00,515.00
1141,2016-12-26,102,15234.00,7931631.00,532.00,515.00,517.00
1142,2016-12-22,74,10899.00,5769920.00,536.00,524.00,531.00
1143,2016-12-21,105,16916.00,9001025.00,541.00,526.00,530.00
1144,2016-12-20,83,14652.00,7962140.00,547.00,540.00,541.00
1145,2016-12-19,71,15176.00,8325851.00,551.00,545.00,550.00
1146,2016-12-18,106,19441.00,10737401.00,560.00,550.00,550.00
1147,2016-12-15,70,12480.00,6879663.00,559.00,543.00,554.00
1148,2016-12-14,96,13015.00,7132199.00,551.00,545.00,549.00
1149,2016-12-12,126,19426.00,10559842.00,554.00,532.00,545.00
1150,2016-12-11,80,11452.00,6329569.00,558.00,546.00,546.00
1151,2016-12-08,89,12657.00,7086808.00,565.00,558.00,559.00
1152,2016-12-07,67,10172.00,5712558.00,569.00,560.00,562.00
1153,2016-12-06,83,20684.00,11598064.00,571.00,551.00,562.00
1154,2016-12-05,107,13525.00,7492263.00,567.00,550.00,553.00
1155,2016-12-04,114,19292.00,11005133.00,580.00,564.00,567.00
1156,2016-12-01,229,42758.00,25302245.00,605.00,579.00,588.00
1157,2016-11-30,228,41422.00,24200103.00,594.00,566.00,592.00
1158,2016-11-29,229,34912.00,19363286.00,575.00,516.00,572.00
1159,2016-11-28,187,33714.00,17628874.00,558.00,500.00,552.00
1160,2016-11-27,202,34542.00,18548882.00,550.00,527.00,530.00
1161,2016-11-24,178,35476.00,19532812.00,575.00,538.00,549.00
1162,2016-11-23,158,27871.00,15215586.00,560.00,540.00,547.00
1163,2016-11-22,180,32813.00,18188727.00,570.00,528.00,560.00
1164,2016-11-21,133,21860.00,12282762.00,579.00,549.00,568.00
1165,2016-11-20,130,30690.00,17115338.00,583.00,540.00,565.00
1166,2016-11-17,124,20780.00,12185271.00,594.00,575.00,580.00
1167,2016-11-16,90,20274.00,12134949.00,605.00,593.00,597.00
1168,2016-11-15,131,23608.00,14255124.00,607.00,600.00,601.00
1169,2016-11-14,128,25421.00,15322427.00,609.00,598.00,605.00
1170,2016-11-13,91,19829.00,11878919.00,610.00,584.00,601.00
1171,2016-11-10,167,28344.00,17082503.00,611.00,599.00,605.00
1172,2016-11-09,131,27261.00,16357699.00,611.00,595.00,600.00
1173,2016-11-08,112,25165.00,15287983.00,619.00,600.00,608.00
1174,2016-11-07,87,15651.00,9635009.00,622.00,610.00,620.00
1175,2016-11-03,52,11009.00,6856176.00,630.00,615.00,626.00
1176,2016-10-27,128,23147.00,14444149.00,630.00,620.00,625.00
1177,2016-10-26,113,22066.00,13572516.00,620.00,609.00,618.00
1178,2016-10-25,143,41704.00,25263604.00,628.00,600.00,617.00
1179,2016-10-24,144,29977.00,18457571.00,622.00,611.00,611.00
1180,2016-10-23,139,28532.00,17770445.00,635.00,620.00,620.00
1181,2016-10-20,133,29873.00,18777084.00,635.00,626.00,626.00
1182,2016-10-19,130,34182.00,21701558.00,642.00,629.00,629.00
1183,2016-10-18,123,26794.00,17091619.00,647.00,635.00,639.00
1184,2016-10-17,102,18690.00,11966617.00,650.00,636.00,642.00
1185,2016-10-16,113,21867.00,14278717.00,665.00,648.00,652.00
1186,2016-10-06,111,27462.00,18414410.00,676.00,663.00,672.00
1187,2016-10-05,66,13488.00,8961203.00,675.00,660.00,667.00
1188,2016-10-04,60,12455.00,8290513.00,673.00,660.00,670.00
1189,2016-10-03,54,9380.00,6159513.00,661.00,645.00,658.00
1190,2016-10-02,45,13974.00,8984946.00,650.00,640.00,641.00
1191,2016-09-29,69,8731.00,5666396.00,655.00,640.00,649.00
1192,2016-09-28,382,66180.00,50078364.00,771.00,750.00,757.00
1193,2016-09-27,167,25836.00,19633067.00,770.00,755.00,756.00
1194,2016-09-26,161,40083.00,29705259.00,750.00,729.00,749.00
1195,2016-09-25,174,29738.00,21917300.00,745.00,732.00,741.00
1196,2016-09-22,224,58587.00,44271226.00,769.00,745.00,748.00
1197,2016-09-21,224,51404.00,38611808.00,772.00,739.00,759.00
1198,2016-09-20,84,17819.00,13320052.00,770.00,741.00,745.00
1199,2016-09-18,75,11813.00,9040546.00,775.00,760.00,765.00
1200,2016-09-14,104,25627.00,19852788.00,786.00,764.00,775.00
1201,2016-09-12,123,30325.00,22994136.00,795.00,748.00,785.00
1202,2016-09-11,128,28053.00,21024920.00,760.00,745.00,749.00
1203,2016-09-08,143,31958.00,24270576.00,771.00,754.00,760.00
1204,2016-09-07,217,43594.00,33900731.00,795.00,760.00,769.00
1205,2016-09-06,199,43329.00,34590433.00,810.00,790.00,799.00
1206,2016-09-05,169,32554.00,26010884.00,805.00,795.00,800.00
1207,2016-09-04,189,40774.00,32849402.00,820.00,800.00,804.00
1208,2016-09-01,153,31171.00,25357176.00,830.00,806.00,808.00
1209,2016-08-31,207,46408.00,37100192.00,805.00,791.00,800.00
1210,2016-08-30,226,49879.00,39612273.00,805.00,786.00,796.00
1211,2016-08-29,132,24240.00,18652546.00,791.00,750.00,780.00
1212,2016-08-28,99,18740.00,14000393.00,756.00,726.00,753.00
1213,2016-08-24,83,14439.00,10664156.00,750.00,731.00,750.00
1214,2016-08-23,101,20350.00,14939690.00,750.00,725.00,740.00
1215,2016-08-22,91,25087.00,18469042.00,750.00,730.00,730.00
1216,2016-08-21,69,11996.00,9057759.00,767.00,744.00,750.00
1217,2016-08-17,130,26135.00,19683970.00,760.00,740.00,748.00
1218,2016-08-16,102,21615.00,15988002.00,759.00,729.00,750.00
1219,2016-08-15,133,27312.00,20019576.00,753.00,710.00,740.00
1220,2016-08-14,124,32294.00,24496532.00,770.00,751.00,753.00
1221,2016-08-11,106,20067.00,15530162.00,785.00,769.00,772.00
1222,2016-08-10,247,58506.00,45806261.00,825.00,750.00,784.00
1223,2016-08-09,8,3240.00,2515200.00,797.00,739.00,797.00
1224,2016-08-08,142,31621.00,23455728.00,766.00,721.00,725.00
1225,2016-08-07,158,39757.00,30834592.00,804.00,765.00,775.00
1226,2016-08-04,169,33030.00,25114376.00,780.00,750.00,765.00
1227,2016-08-03,127,31366.00,24157387.00,785.00,760.00,775.00
1228,2016-08-02,80,20620.00,16115866.00,790.00,775.00,780.00
1229,2016-08-01,95,17861.00,14000308.00,800.00,775.00,794.00
1230,2016-07-31,110,22010.00,17545816.00,810.00,786.00,793.00
1231,2016-07-28,168,43023.00,35087684.00,827.00,800.00,810.00
1232,2016-07-27,196,44349.00,37095121.00,850.00,825.00,827.00
1233,2016-07-26,245,74274.00,60507473.00,835.00,802.00,829.00
1234,2016-07-25,240,68307.00,54789630.00,816.00,797.00,801.00
1235,2016-07-21,80,16467.00,12979497.00,793.00,775.00,790.00
1236,2016-07-20,141,26928.00,21461100.00,820.00,760.00,793.00
1237,2016-07-19,171,37986.00,30370442.00,825.00,795.00,796.00
1238,2016-07-18,183,44432.00,35284362.00,805.00,770.00,795.00
1239,2016-07-17,148,38557.00,29667985.00,780.00,747.00,770.00
1240,2016-07-14,63,15979.00,12034479.00,768.00,740.00,750.00
1241,2016-07-13,125,32965.00,24054152.00,741.00,720.00,733.00
1242,2016-07-12,92,20533.00,15195742.00,750.00,717.00,738.00
1243,2016-07-11,92,23701.00,17619714.00,755.00,735.00,744.00
1244,2016-07-10,101,22920.00,17078474.00,750.00,741.00,743.00
1245,2016-07-06,105,25042.00,18542560.00,750.00,737.00,738.00
1246,2016-07-05,135,44626.00,32873704.00,745.00,730.00,740.00
1247,2016-07-04,95,18770.00,13949860.00,746.00,740.00,740.00
1248,2016-07-03,99,19725.00,14698515.00,765.00,740.00,746.00
1249,2016-06-30,151,35803.00,26995983.00,763.00,736.00,760.00
1250,2016-06-29,164,40054.00,30877324.00,788.00,760.00,764.00
1251,2016-06-28,214,54704.00,41951844.00,790.00,740.00,768.00
1252,2016-06-27,139,38673.00,27645320.00,732.00,700.00,732.00
1253,2016-06-26,98,29130.00,20165745.00,700.00,689.00,691.00
1254,2016-06-23,104,18538.00,12776188.00,695.00,686.00,687.00
1255,2016-06-22,94,21981.00,15172511.00,700.00,674.00,688.00
1256,2016-06-21,83,24566.00,16421939.00,674.00,665.00,674.00
1257,2016-06-20,84,20214.00,13553376.00,680.00,665.00,666.00
1258,2016-06-19,81,20283.00,13679760.00,685.00,670.00,675.00
1259,2016-06-16,89,34519.00,23439705.00,688.00,675.00,688.00
1260,2016-06-15,81,24938.00,16884448.00,681.00,666.00,676.00
1261,2016-06-14,103,29636.00,19831588.00,675.00,665.00,671.00
1262,2016-06-13,103,35679.00,23963349.00,684.00,665.00,670.00
1263,2016-06-12,127,30135.00,20110685.00,679.00,661.00,667.00
1264,2016-06-09,113,23620.00,15993218.00,692.00,670.00,670.00
1265,2016-06-08,187,44912.00,30909891.00,697.00,677.00,684.00
1266,2016-06-07,531,154894.00,107303933.00,705.00,666.00,692.00
1267,2016-06-06,1055,264011.00,243442195.00,932.00,903.00,929.00
1268,2016-06-05,698,155289.00,141167993.00,915.00,900.00,900.00
1269,2016-06-02,478,108445.00,99032954.00,924.00,905.00,915.00
1270,2016-06-01,313,113062.00,103416501.00,931.00,905.00,914.00
1271,2016-05-31,382,82997.00,77210156.00,940.00,925.00,929.00
1272,2016-05-30,383,112058.00,104314444.00,945.00,926.00,929.00
